default,student,balance,income,prob,row
No,Yes,703.9900093640156,20752.175435671747,3.844411003083914e-4,2879
No,Yes,817.1214384003109,13152.034126361157,7.994060299690544e-4,2880
No,No,1210.0146310630914,45066.13324434307,0.01774883091671483,2881
No,Yes,766.4062474218338,22296.98369960444,5.546414387497911e-4,2882
No,No,1643.6540515090262,33980.82583115473,0.21022909361784947,2883
No,No,1053.01477816353,54009.631944730565,0.0065638255166087225,2884
No,No,240.07743452145735,41508.95569645462,5.2988525235821485e-5,2885
No,No,62.652948507597785,44440.70548337242,1.7813553636269123e-05,2886
No,Yes,924.233203921663,11194.6688781448,0.0015445278300619213,2887
No,Yes,944.0710358903003,26027.687651696233,0.0015804113959103688,2888
No,No,295.78544276140934,51837.75232564595,6.933655777296241e-5,2889
Yes,No,2085.586978183526,35657.22566989618,0.7913798074671466,2890
No,No,474.35526376536535,58068.62224412103,1.9561478371751774e-4,2891
No,No,504.7233525823264,54297.11365563207,2.4081279288590764e-4,2892
No,No,292.3841443908226,33961.10045084781,7.632757480699969e-5,2893
No,No,593.2804677973402,40227.143881619144,4.5041068905124943e-4,2894
No,No,76.06408834157469,50054.76234696909,1.8621144035143845e-5,2895
No,Yes,1270.0928104579225,16809.00645179629,0.011887389534967945,2896
No,No,877.3436868690749,40689.47858663512,0.0024895535675798545,2897
No,Yes,932.5609425483552,20980.805504615673,0.0015237575154483643,2898
No,No,279.9633883379143,30262.11713735074,7.254350877773327e-5,2899
No,No,1155.175005887897,40398.39934654717,0.013201660388199078,2900
No,No,0,45431.75759171188,1.212530536931659e-5,2901
No,Yes,1216.7675616580623,23378.572823563736,0.008284349545915122,2902
No,Yes,0,15274.469027540494,5.687324670644268e-6,2903
No,Yes,728.5493992393024,22891.92937828505,4.396734358564424e-4,2904
No,No,0,48365.577594222144,1.1895485042808566e-5,2905
No,Yes,643.5652671557448,21323.049442030482,2.659822766373312e-4,2906
No,No,973.0823643438366,27289.271322484285,0.004831157170908102,2907
No,Yes,1177.9574247621863,14385.167069487139,0.006959338816880636,2908
No,No,196.9871114154529,41314.99361581096,4.0904353270905727e-5,2909
No,No,1526.2686685968472,44845.13629153239,0.10880476116111454,2910
No,No,441.396084563066,56060.20361016668,1.6244205586826325e-4,2911
No,No,1004.6417730261281,56533.313066982795,0.004830023643611668,2912
No,No,1258.069533825107,36645.14057488221,0.024879514775447146,2913
No,No,1563.9934188398604,37119.6019665666,0.1388479366621017,2914
No,No,367.3515762648797,29905.52785597543,1.2322146277645937e-4,2915
No,Yes,1222.7680408112783,18276.4340649165,0.008875307701418774,2916
No,Yes,1582.2028130472208,19682.872489913905,0.07209119749150712,2917
No,No,647.1302830285697,32725.386652851557,6.545527061018272e-4,2918
No,No,0,33146.49533860277,1.3136894057708471e-5,2919
No,Yes,1585.3330294584184,15079.488937243888,0.07543303703118855,2920
No,Yes,837.9723361557714,25773.182648690025,8.349557122625565e-4,2921
No,Yes,686.7821494064021,10543.556316488066,3.7037459253791275e-4,2922
No,No,947.8421589850839,37891.03704364221,0.0038749500185010044,2923
No,Yes,1205.055007909699,18101.676314319626,0.007991503427009848,2924
No,No,1254.1310546254497,37456.26199094681,0.02418402819887118,2925
No,No,949.1238462950307,50528.53386522326,0.003597071950848485,2926
No,No,530.2460199808459,27610.70309003788,3.343063017726409e-4,2927
No,No,833.6899702563815,54558.14010942374,0.0017486953948143797,2928
No,No,638.4653108827782,36173.98244536403,6.074071567801253e-4,2929
Yes,Yes,2387.314867433639,28296.91471846348,0.9045553963603026,2930
No,Yes,839.3908902231314,21383.231174340748,8.665707730133318e-4,2931
No,No,294.63428095106923,63285.02511260792,6.390282152965772e-5,2932
No,No,1178.179437693801,34720.93615732,0.015700700559305784,2933
No,No,1149.7201358404868,57890.515958279386,0.011417278475703486,2934
No,No,909.7642676786584,42468.27822094527,0.002991293409543536,2935
No,Yes,1391.5080267944782,18539.590355118595,0.024158131425297637,2936
No,Yes,1029.2496321845842,18018.358313631135,0.002781265670697129,2937
No,No,1504.596939906201,30773.742844784432,0.10507651622679179,2938
No,No,1276.4892999897957,35122.85361474642,0.027993351530420037,2939
No,No,874.9150425384446,25023.32309270008,0.0027166462223881527,2940
No,No,1104.6894632119927,51516.33628937713,0.009090459823515877,2941
No,No,0,47056.19918773346,1.1997511808274524e-5,2942
No,No,698.8004439567599,37466.02029921995,8.667299091228373e-4,2943
No,No,1055.41086822615,33945.142760577946,0.0075828011750173245,2944
No,Yes,131.28461051854015,14491.844066494865,1.2627051016819451e-5,2945
No,No,795.9037859663592,44181.67186361096,0.0014899053105040688,2946
No,No,611.9542968071753,39291.20373278812,5.072139145407282e-4,2947
No,No,1670.4230080680472,41409.771148996624,0.22962870439619024,2948
No,No,1423.1495453205625,33591.23153943545,0.06586053524843005,2949
No,No,770.641939176912,29623.47128829758,0.0014067164814790369,2950
No,No,1315.4696088683945,29808.35222785988,0.03635379077833484,2951
No,No,599.2041050377464,53218.110855128514,4.288921881625687e-4,2952
No,No,584.3567410214417,34128.76699192453,4.441110321824094e-4,2953
No,No,27.271878492001747,51659.878411425816,1.3726077192408588e-5,2954
No,No,65.72759508394108,32332.182652643405,1.9638583906156564e-5,2955
No,No,1338.461116170723,23909.54694668141,0.04310058796641288,2956
No,Yes,1120.4229684745646,16151.25284681939,0.004871281480310393,2957
No,No,726.0293438286797,41996.12441443275,9.917020292205111e-4,2958
No,No,1353.5882835195027,44372.79391853975,0.041395032835402135,2959
No,No,531.7442106919837,38122.19239997185,3.14995805549232e-4,2960
No,No,1824.6413851420652,36762.8088401801,0.43803152881239477,2961
No,Yes,894.4654680935041,14035.499138118785,0.0012671531052430764,2962
No,Yes,1275.5385645802598,16445.624723891135,0.012308565926172348,2963
No,No,550.6243941384564,19106.26578965554,3.9960536638044034e-4,2964
No,Yes,270.39102623355234,13158.442226449875,2.949562612756429e-5,2965
No,No,651.9986040934212,35266.12844107472,6.629896478097389e-4,2966
No,No,718.3511021303624,50765.89263327388,8.942355454319676e-4,2967
No,No,1008.9465398810564,31235.78292334798,0.005840551321733267,2968
No,Yes,1510.7478118242693,13390.92000054607,0.04995900213141535,2969
No,No,1393.3682833123748,38371.97746246433,0.05401093741862559,2970
No,No,586.5882743917919,45519.837711661574,4.1791285284592815e-4,2971
No,No,793.4139266901902,45873.179971975616,0.001451631171932018,2972
No,No,285.9101691319529,43263.630640233154,6.908137260592022e-5,2973
No,Yes,550.3810558337441,20322.76863479792,1.5256001276665721e-4,2974
No,Yes,716.4919950313877,16785.38532485,4.2542630351226536e-4,2975
No,No,383.686466865314,39946.48496857176,1.2736955333158214e-4,2976
No,No,252.33330912016902,38431.81869137722,5.821388239526013e-5,2977
No,No,1164.1042704839258,40167.02331288994,0.013943335803934524,2978
No,No,1080.1857769277317,38398.8660985364,0.008545604196713623,2979
No,No,906.4785441817937,47101.990627242,0.0028456571606932835,2980
No,No,457.80009856562936,26567.24108109388,2.1738250890546143e-4,2981
No,No,1215.8673592727275,42762.12183480433,0.018648422316467687,2982
No,No,217.3615206314172,45083.111367386686,4.5134429817783895e-5,2983
No,Yes,1076.7277046112636,12502.644915854093,0.003835988559810685,2984
No,Yes,58.066062076726894,23639.233623288997,7.646103595867474e-6,2985
No,No,1615.2250009520799,55219.52001095818,0.1633257745371578,2986
No,Yes,1119.0017886912356,22811.393799215988,0.004625497925609103,2987
No,No,671.9580671582319,17621.45384903477,8.389550615156122e-4,2988
No,No,634.2179263825199,38672.74964738518,5.824751507756987e-4,2989
No,Yes,831.8185362649283,16164.484606940603,8.565241548101375e-4,2990
No,Yes,373.062516538222,22018.98210010834,5.1738712763790973e-5,2991
No,No,776.4548762113409,58481.54391280623,0.0012072201489604954,2992
No,Yes,1031.3039386417388,12195.379828648824,0.00292455941022718,2993
No,No,910.67241583492,43795.58170033734,0.0029818384588137805,2994
No,No,1010.8090649823357,42163.45359694447,0.005502115669322478,2995
No,No,1090.350350307469,48280.94631764166,0.008519401109978075,2996
No,No,1008.5503429271296,53801.615635284994,0.005033215030844626,2997
No,No,0,50127.18047419219,1.175958845725721e-5,2998
No,Yes,1824.3680035078753,20074.281096784074,0.2505433263775477,2999
No,No,730.1644184789934,44411.678265715396,0.0010008645957410099,3000
No,No,991.1317825685087,30941.54851849318,0.005258209632773478,3001
No,No,1356.5166646584244,35030.63502472834,0.04462940442450157,3002
No,No,576.635576855956,41699.209791470814,4.0348033603330454e-4,3003
No,No,1334.5541912102972,43385.82180967599,0.03729885061297598,3004
No,No,1487.661807701075,47624.37960029691,0.08673348917642389,3005
No,No,778.6934925200547,48551.97107636149,0.0013053894815073476,3006
No,No,444.1963823137792,37599.42018666526,1.8634737972504658e-4,3007
No,No,1023.3621601843043,34632.10269226222,0.006229534429750818,3008
No,Yes,153.40009579098546,17840.38487955818,1.4118694822266738e-5,3009
No,No,661.7606163802053,47169.3568472448,6.507081212073589e-4,3010
No,No,312.61470654054114,34918.61290803113,8.570420745807839e-5,3011
No,No,645.3725645330287,30102.035539167657,6.588185844592898e-4,3012
No,No,0,49010.27331911073,1.1845569574694578e-5,3013
No,No,779.6147233531162,22975.493022603976,0.001550597432651862,3014
No,Yes,569.4987908061078,19755.521142292877,1.718536855969533e-4,3015
No,No,1287.7658951664062,38507.11938561802,0.029272477825732505,3016
No,No,1177.8150695638133,32294.54565106907,0.015912685645552593,3017
No,No,795.3685570784106,25704.646642625048,0.0016750000927762362,3018
No,No,877.039196960132,24902.735490803952,0.002753767438559815,3019
No,No,823.9919882810875,36701.53016685658,0.0018527922965079695,3020
No,No,1019.2153584023833,52089.644628369664,0.005426043032910644,3021
No,No,942.7374821355006,38908.881119200254,0.0037330356795781407,3022
No,No,6.787861759143539,40145.33909153125,1.30756227955087e-5,3023
No,No,0,55158.1512404129,1.1379968541525589e-5,3024
No,Yes,1420.2042050884904,22790.795831437877,0.027836314240274107,3025
No,Yes,1254.6625825683404,18189.520762852833,0.010745463076854115,3026
No,No,0,37796.403456911154,1.2744449396164218e-5,3027
No,No,1140.071899369535,33605.37793263139,0.01260488573537631,3028
No,Yes,747.9585112355915,19869.3901776741,5.041360091703338e-4,3029
No,No,1598.6025526689275,48717.263149650746,0.15556308142568817,3030
No,No,1226.3707172257268,21426.306984274375,0.022740563983119567,3031
No,No,929.8199348505107,50611.98595468112,0.003200940455155539,3032
No,No,807.4057380447117,43853.88425267129,0.0016002693129938354,3033
No,No,345.36494118849913,56965.70211041411,9.044954508388031e-5,3034
No,No,982.450944888935,42907.02619082079,0.004618114559794985,3035
No,Yes,1067.670766752229,14485.948489498567,0.003586114586952977,3036
No,No,742.5406142067059,39017.95032274643,0.0011169905135731198,3037
No,No,1060.178447426743,30948.290266406453,0.00795526524727173,3038
No,No,523.7533677622771,33767.05071419758,3.0881274123104426e-4,3039
No,No,697.9829150442284,29799.319198356214,9.066520076876302e-4,3040
Yes,Yes,1500.8945331548184,15802.232883147619,0.0465078569987859,3041
No,Yes,1682.897631031612,14378.890600766592,0.12869367231689854,3042
No,Yes,1264.0420702070255,6466.513408206811,0.012256280283738987,3043
No,No,1352.4623358386139,34247.78002473611,0.043810848642619055,3044
No,No,376.8789166349478,50671.32275108517,1.1398410844775202e-4,3045
No,No,629.5612815348043,37255.36508812471,5.715959501452426e-4,3046
No,Yes,709.4142298342476,11355.112710297211,4.2233075943457003e-4,3047
No,No,541.3462788332267,42332.246277675455,3.2474899103622815e-4,3048
No,No,421.1723819155136,42721.47777043171,1.568434521903479e-4,3049
No,No,500.80421990507386,47910.963849603446,2.4518459024682653e-4,3050
No,No,0,41663.34011346051,1.2427030002609927e-5,3051
No,No,1089.3658730961874,43360.160154297046,0.008743175690273164,3052
No,No,603.8474825347685,56468.12224460011,4.3183096775398645e-4,3053
Yes,No,1165.5398527439154,50341.57390378839,0.013171900746340606,3054
No,No,1457.622601670226,43155.36269969917,0.07541275523242179,3055
No,No,390.0550263701768,27108.213659103814,1.43920089084403e-4,3056
No,No,584.1412164076203,35517.2291107955,4.395369874319799e-4,3057
No,No,901.0122829406523,13498.126526613298,0.003426011751087468,3058
No,Yes,1380.096737157166,14142.075437436933,0.02322830857704195,3059
No,No,1146.0676890978855,39902.44189218955,0.012544305626618447,3060
No,No,1058.0259686312352,43327.026105493955,0.007248625500180519,3061
No,No,474.3796620909302,35980.75278808557,2.2595437114816323e-4,3062
No,Yes,969.1435189005834,22425.40575743074,0.0018818025271230194,3063
No,Yes,1616.7388782678431,12557.8228818817,0.09111881193448408,3064
No,No,1185.0286506743878,33298.50039984796,0.016502530827750283,3065
No,No,472.63322893759823,41257.38602941913,2.160227255560202e-4,3066
No,No,1257.625122819057,30964.234583001016,0.025727136313840594,3067
No,No,640.9184387522745,37306.69398709909,6.119282575286995e-4,3068
No,No,105.74424765583069,42442.847349804884,2.3408684709867296e-5,3069
No,No,672.4267926834691,25947.245408918323,7.9689544245898e-4,3070
No,No,568.6664470370304,45186.97593500424,3.7589144291082975e-4,3071
No,Yes,368.19829877758957,26670.012112972174,4.874047553436958e-5,3072
No,No,1546.548506376705,57266.82958935968,0.11288455890359392,3073
No,No,230.22039409385775,28930.25452057891,5.41965258136657e-5,3074
No,No,815.0547023671885,34200.183353491855,0.0017844802379869968,3075
No,Yes,164.3055116676884,17995.858258226974,1.506411847119417e-5,3076
No,Yes,1785.7975159211728,15291.670795193262,0.214610689850864,3077
No,No,661.052297809298,27873.63791195199,7.347704966757671e-4,3078
No,Yes,979.8771549154777,13522.421506398361,0.002127288262964525,3079
No,Yes,778.2499052073039,23805.910565843922,5.898918241046576e-4,3080
No,Yes,190.61927827327713,21744.50931700332,1.7230941321239983e-5,3081
No,No,523.8137169917032,45284.18934849515,2.865751283850608e-4,3082
No,No,175.698868756298,40044.470321020344,3.6271089976827786e-5,3083
No,No,977.9479231517522,38368.48417003569,0.004629252810128872,3084
No,No,837.6953592078911,44260.76441489608,0.0019156296898280118,3085
No,Yes,1436.3208199930586,27658.38666833945,0.029665868230254473,3086
No,No,638.2295009961916,53812.797881731414,5.406612501667563e-4,3087
No,No,714.01165905554706,48631.36436162695,8.833376020281907e-4,3088
No,No,738.2532476636663,36086.092134594364,0.001109476033274289,3089
No,No,507.5265348562388,58027.7709224602,2.3903495304719978e-4,3090
No,Yes,1033.8334944151788,15818.061396018233,0.00290028462073113,3091
No,Yes,19.73946092284666,20514.171365972914,6.191771373161303e-6,3092
No,No,434.70486400389734,48898.37011634109,1.6347201996785849e-4,3093
No,No,0,45334.83933308621,1.2132972739596265e-5,3094
No,No,629.7640718524542,53069.325151071294,5.162364300831148e-4,3095
No,Yes,522.7677589011327,26900.280722748503,1.2371695378306374e-4,3096
No,Yes,294.6564875417398,11681.462332150382,3.447898038181136e-5,3097
No,Yes,469.4256329103448,14647.002269302207,9.711966527729689e-5,3098
No,No,838.4370383204118,40903.480686113806,0.0019667262306198225,3099
No,No,1407.6395145696963,52746.133146699416,0.05362357640020437,3100
No,Yes,1417.225498777783,16053.974263627522,0.028547508979325325,3101
No,No,363.9940646225906,38110.44311119258,1.1445794617077237e-4,3102
No,Yes,128.25182222740023,17076.573604495148,1.2190724240775282e-5,3103
Yes,Yes,1894.1682010356021,28321.684547443583,0.3255987455014139,3104
No,Yes,1624.7956418145309,10623.597450824638,0.0963200163806257,3105
No,No,645.9492707647387,46406.33798360078,5.94457127934744e-4,3106
No,No,684.0849048546302,38184.56838495712,7.894110949610698e-4,3107
No,No,1168.284538415599,46904.60382338811,0.013688395482396627,3108
No,No,766.1240548740633,51614.0562036621,0.001186220751088066,3109
No,Yes,738.2686011596085,14063.075460661064,4.938514674590463e-4,3110
No,No,525.8903382724595,45530.509121843505,2.8972336172616793e-4,3111
No,No,631.2535066907882,38877.57033245555,5.713870676945285e-4,3112
No,No,0,65943.78394079873,1.0606911483466327e-5,3113
No,No,913.9139657474424,53809.330358231884,0.002848880538363863,3114
No,No,578.7525663353407,60498.92546437355,3.6152358242692205e-4,3115
No,No,1503.8499507532742,43888.39666320692,0.09690476081848207,3116
No,Yes,555.2657969275109,11581.22066253156,1.6634237610036313e-4,3117
Yes,Yes,1289.2462104948206,13624.545258478569,0.013600864986272082,3118
No,No,545.5665106691887,35714.65112742841,3.478142271518063e-4,3119
No,No,1112.3489922614986,33468.822184504505,0.010692683459436515,3120
No,No,564.9074481127078,35820.88568464264,3.9060037093194576e-4,3121
No,No,591.8414074353467,38879.50987902407,4.504570857762974e-4,3122
No,Yes,908.1228118928349,22084.271649022267,0.0013056210636139948,3123
Yes,Yes,2169.196186756104,18195.266900905,0.730685939434625,3124
